seed,feature_map,n_qubits,reps,entanglement,alpha,C,val_accuracy,alignment,effective_rank,classical_control
42,zprod,4,1,linear,0.25,1,0.808,0.08436888598157889,1.4442588571082802,0.819
42,zprod,4,1,linear,0.25,10,0.815,0.08436888598157889,1.4442588571082802,0.819
42,zprod,4,1,linear,0.25,100,0.819,0.08436888598157889,1.4442588571082802,0.819
42,zprod,4,1,linear,0.5,1,0.8155,0.11648119985102377,2.604100608848018,0.819
42,zprod,4,1,linear,0.5,10,0.815,0.11648119985102377,2.604100608848018,0.819
42,zprod,4,1,linear,0.5,100,0.811,0.11648119985102377,2.604100608848018,0.819
42,zprod,4,1,linear,1.0,1,0.815,0.15675095671221387,7.718205380865695,0.819
42,zprod,4,1,linear,1.0,10,0.8115,0.15675095671221387,7.718205380865695,0.819
42,zprod,4,1,linear,1.0,100,0.8055,0.15675095671221387,7.718205380865695,0.819
42,zprod,4,1,linear,2.0,1,0.809,0.15567876877191505,31.39649805930883,0.819
42,zprod,4,1,linear,2.0,10,0.8105,0.15567876877191505,31.39649805930883,0.819
42,zprod,4,1,linear,2.0,100,0.805,0.15567876877191505,31.39649805930883,0.819
42,zprod,4,2,linear,0.25,1,0.8165,0.08191585605525571,1.668822113195223,0.819
42,zprod,4,2,linear,0.25,10,0.816,0.08191585605525571,1.668822113195223,0.819
42,zprod,4,2,linear,0.25,100,0.814,0.08191585605525571,1.668822113195223,0.819
42,zprod,4,2,linear,0.5,1,0.818,0.1343556919321452,3.9688892644318954,0.819
42,zprod,4,2,linear,0.5,10,0.8185,0.1343556919321452,3.9688892644318954,0.819
42,zprod,4,2,linear,0.5,100,0.81,0.1343556919321452,3.9688892644318954,0.819
42,zprod,4,2,linear,1.0,1,0.809,0.17885458333405288,15.237642650391516,0.819
42,zprod,4,2,linear,1.0,10,0.8095,0.17885458333405288,15.237642650391516,0.819
42,zprod,4,2,linear,1.0,100,0.8095,0.17885458333405288,15.237642650391516,0.819
42,zprod,4,2,linear,2.0,1,0.7985,0.15524482424582103,51.16511315567274,0.819
42,zprod,4,2,linear,2.0,10,0.786,0.15524482424582103,51.16511315567274,0.819
42,zprod,4,2,linear,2.0,100,0.779,0.15524482424582103,51.16511315567274,0.819
42,zprod,4,1,full,0.25,1,0.8175,0.1495071814377284,1.8137483996455264,0.819
42,zprod,4,1,full,0.25,10,0.8165,0.1495071814377284,1.8137483996455264,0.819
42,zprod,4,1,full,0.25,100,0.8135,0.1495071814377284,1.8137483996455264,0.819
42,zprod,4,1,full,0.5,1,0.81,0.2095984449233149,4.1537130862217895,0.819
42,zprod,4,1,full,0.5,10,0.8105,0.2095984449233149,4.1537130862217895,0.819
42,zprod,4,1,full,0.5,100,0.8125,0.2095984449233149,4.1537130862217895,0.819
42,zprod,4,1,full,1.0,1,0.8145,0.24136655220168612,14.516183881311909,0.819
42,zprod,4,1,full,1.0,10,0.8105,0.24136655220168612,14.516183881311909,0.819
42,zprod,4,1,full,1.0,100,0.809,0.24136655220168612,14.516183881311909,0.819
42,zprod,4,1,full,2.0,1,0.808,0.18232265469753073,54.85264305492411,0.819
42,zprod,4,1,full,2.0,10,0.8025,0.18232265469753073,54.85264305492411,0.819
42,zprod,4,1,full,2.0,100,0.796,0.18232265469753073,54.85264305492411,0.819
42,zprod,4,2,full,0.25,1,0.8155,0.16167744110399507,2.190759090391951,0.819
42,zprod,4,2,full,0.25,10,0.814,0.16167744110399507,2.190759090391951,0.819
42,zprod,4,2,full,0.25,100,0.8095,0.16167744110399507,2.190759090391951,0.819
42,zprod,4,2,full,0.5,1,0.8155,0.16778967886842458,5.030079163708442,0.819
42,zprod,4,2,full,0.5,10,0.815,0.16778967886842458,5.030079163708442,0.819
42,zprod,4,2,full,0.5,100,0.815,0.16778967886842458,5.030079163708442,0.819
42,zprod,4,2,full,1.0,1,0.814,0.15357771070317658,18.997932763206133,0.819
42,zprod,4,2,full,1.0,10,0.811,0.15357771070317658,18.997932763206133,0.819
42,zprod,4,2,full,1.0,100,0.8085,0.15357771070317658,18.997932763206133,0.819
42,zprod,4,2,full,2.0,1,0.795,0.08841420866656198,75.87068513175254,0.819
42,zprod,4,2,full,2.0,10,0.7905,0.08841420866656198,75.87068513175254,0.819
42,zprod,4,2,full,2.0,100,0.758,0.08841420866656198,75.87068513175254,0.819
42,angle,4,1,linear,0.25,1,0.812,0.12738303238068943,1.1092000332323717,0.819
42,angle,4,1,linear,0.25,10,0.8145,0.12738303238068943,1.1092000332323717,0.819
42,angle,4,1,linear,0.25,100,0.8185,0.12738303238068943,1.1092000332323717,0.819
42,angle,4,1,linear,0.5,1,0.814,0.1388002829613219,1.3792859205270875,0.819
42,angle,4,1,linear,0.5,10,0.819,0.1388002829613219,1.3792859205270875,0.819
42,angle,4,1,linear,0.5,100,0.818,0.1388002829613219,1.3792859205270875,0.819
42,angle,4,1,linear,1.0,1,0.819,0.17760402838373807,2.4440719314747716,0.819
42,angle,4,1,linear,1.0,10,0.82,0.17760402838373807,2.4440719314747716,0.819
42,angle,4,1,linear,1.0,100,0.815,0.17760402838373807,2.4440719314747716,0.819
42,angle,4,1,linear,2.0,1,0.815,0.2500719065830584,7.449096766702138,0.819
42,angle,4,1,linear,2.0,10,0.8075,0.2500719065830584,7.449096766702138,0.819
42,angle,4,1,linear,2.0,100,0.8055,0.2500719065830584,7.449096766702138,0.819
42,zz,6,1,linear,0.25,1,0.8135,0.09992046041180297,1.6569370195090505,0.8274999999999999
42,zz,6,1,linear,0.25,10,0.824,0.09992046041180297,1.6569370195090505,0.8274999999999999
42,zz,6,1,linear,0.25,100,0.8275,0.09992046041180297,1.6569370195090505,0.8274999999999999
42,zz,6,1,linear,0.5,1,0.821,0.13808559712497617,3.793760057443512,0.8274999999999999
42,zz,6,1,linear,0.5,10,0.82,0.13808559712497617,3.793760057443512,0.8274999999999999
42,zz,6,1,linear,0.5,100,0.816,0.13808559712497617,3.793760057443512,0.8274999999999999
42,zz,6,1,linear,1.0,1,0.8215,0.18233614961572323,16.905346153946446,0.8274999999999999
42,zz,6,1,linear,1.0,10,0.8135,0.18233614961572323,16.905346153946446,0.8274999999999999
42,zz,6,1,linear,1.0,100,0.8165,0.18233614961572323,16.905346153946446,0.8274999999999999
42,zz,6,1,linear,2.0,1,0.8255,0.1606155831549739,112.10376590296521,0.8274999999999999
42,zz,6,1,linear,2.0,10,0.8075,0.1606155831549739,112.10376590296521,0.8274999999999999
42,zz,6,1,linear,2.0,100,0.7815,0.1606155831549739,112.10376590296521,0.8274999999999999
42,zz,6,2,linear,0.25,1,0.82,0.11011255894339297,1.81695225629915,0.8274999999999999
42,zz,6,2,linear,0.25,10,0.8285,0.11011255894339297,1.81695225629915,0.8274999999999999
42,zz,6,2,linear,0.25,100,0.8205,0.11011255894339297,1.81695225629915,0.8274999999999999
42,zz,6,2,linear,0.5,1,0.823,0.1557927021539734,6.098727621659349,0.8274999999999999
42,zz,6,2,linear,0.5,10,0.8105,0.1557927021539734,6.098727621659349,0.8274999999999999
42,zz,6,2,linear,0.5,100,0.8165,0.1557927021539734,6.098727621659349,0.8274999999999999
42,zz,6,2,linear,1.0,1,0.8255,0.21919604855056044,39.531137143964614,0.8274999999999999
42,zz,6,2,linear,1.0,10,0.8165,0.21919604855056044,39.531137143964614,0.8274999999999999
42,zz,6,2,linear,1.0,100,0.789,0.21919604855056044,39.531137143964614,0.8274999999999999
42,zz,6,2,linear,2.0,1,0.8065,0.12859717205456087,224.43796746299802,0.8274999999999999
42,zz,6,2,linear,2.0,10,0.789,0.12859717205456087,224.43796746299802,0.8274999999999999
42,zz,6,2,linear,2.0,100,0.768,0.12859717205456087,224.43796746299802,0.8274999999999999
42,zz,6,1,full,0.25,1,0.823,0.1649583046872336,2.759726781252886,0.8274999999999999
42,zz,6,1,full,0.25,10,0.817,0.1649583046872336,2.759726781252886,0.8274999999999999
42,zz,6,1,full,0.25,100,0.8115,0.1649583046872336,2.759726781252886,0.8274999999999999
42,zz,6,1,full,0.5,1,0.816,0.22316676862836832,9.668779313149882,0.8274999999999999
42,zz,6,1,full,0.5,10,0.819,0.22316676862836832,9.668779313149882,0.8274999999999999
42,zz,6,1,full,0.5,100,0.8225,0.22316676862836832,9.668779313149882,0.8274999999999999
42,zz,6,1,full,1.0,1,0.817,0.2289969584947698,53.70452030294487,0.8274999999999999
42,zz,6,1,full,1.0,10,0.816,0.2289969584947698,53.70452030294487,0.8274999999999999
42,zz,6,1,full,1.0,100,0.7905,0.2289969584947698,53.70452030294487,0.8274999999999999
42,zz,6,1,full,2.0,1,0.816,0.18013376487184926,278.30412842531666,0.8274999999999999
42,zz,6,1,full,2.0,10,0.7715,0.18013376487184926,278.30412842531666,0.8274999999999999
42,zz,6,1,full,2.0,100,0.7675,0.18013376487184926,278.30412842531666,0.8274999999999999
42,zz,6,2,full,0.25,1,0.8175,0.127418509972447,3.6320081497508276,0.8274999999999999
42,zz,6,2,full,0.25,10,0.8115,0.127418509972447,3.6320081497508276,0.8274999999999999
42,zz,6,2,full,0.25,100,0.815,0.127418509972447,3.6320081497508276,0.8274999999999999
42,zz,6,2,full,0.5,1,0.82,0.19168708187595154,19.652315977783516,0.8274999999999999
42,zz,6,2,full,0.5,10,0.819,0.19168708187595154,19.652315977783516,0.8274999999999999
42,zz,6,2,full,0.5,100,0.816,0.19168708187595154,19.652315977783516,0.8274999999999999
42,zz,6,2,full,1.0,1,0.8195,0.13685935484772255,132.1297954752113,0.8274999999999999
42,zz,6,2,full,1.0,10,0.808,0.13685935484772255,132.1297954752113,0.8274999999999999
42,zz,6,2,full,1.0,100,0.7675,0.13685935484772255,132.1297954752113,0.8274999999999999
42,zz,6,2,full,2.0,1,0.7825,0.06863790965875374,549.2693321974847,0.8274999999999999
42,zz,6,2,full,2.0,10,0.7415,0.06863790965875374,549.2693321974847,0.8274999999999999
42,zz,6,2,full,2.0,100,0.741,0.06863790965875374,549.2693321974847,0.8274999999999999
42,z,6,1,linear,0.25,1,0.8125,0.11517243194782231,1.1543729584151343,0.8274999999999999
42,z,6,1,linear,0.25,10,0.82,0.11517243194782231,1.1543729584151343,0.8274999999999999
42,z,6,1,linear,0.25,100,0.828,0.11517243194782231,1.1543729584151343,0.8274999999999999
42,z,6,1,linear,0.5,1,0.822,0.1285451517428886,1.562152881197051,0.8274999999999999
42,z,6,1,linear,0.5,10,0.8265,0.1285451517428886,1.562152881197051,0.8274999999999999
42,z,6,1,linear,0.5,100,0.8235,0.1285451517428886,1.562152881197051,0.8274999999999999
42,z,6,1,linear,1.0,1,0.8285,0.17135519368095362,3.440769753382578,0.8274999999999999
42,z,6,1,linear,1.0,10,0.822,0.17135519368095362,3.440769753382578,0.8274999999999999
42,z,6,1,linear,1.0,100,0.812,0.17135519368095362,3.440769753382578,0.8274999999999999
42,z,6,1,linear,2.0,1,0.818,0.23889930631277617,15.407107552167274,0.8274999999999999
42,z,6,1,linear,2.0,10,0.8225,0.23889930631277617,15.407107552167274,0.8274999999999999
42,z,6,1,linear,2.0,100,0.8195,0.23889930631277617,15.407107552167274,0.8274999999999999
42,z,6,2,linear,0.25,1,0.815,0.11916638194367783,1.1785644403414115,0.8274999999999999
42,z,6,2,linear,0.25,10,0.823,0.11916638194367783,1.1785644403414115,0.8274999999999999
42,z,6,2,linear,0.25,100,0.8275,0.11916638194367783,1.1785644403414115,0.8274999999999999
42,z,6,2,linear,0.5,1,0.8245,0.1432465388502792,1.8635209016309697,0.8274999999999999
42,z,6,2,linear,0.5,10,0.8285,0.1432465388502792,1.8635209016309697,0.8274999999999999
42,z,6,2,linear,0.5,100,0.819,0.1432465388502792,1.8635209016309697,0.8274999999999999
42,z,6,2,linear,1.0,1,0.825,0.2108567517552616,6.132049798330206,0.8274999999999999
42,z,6,2,linear,1.0,10,0.816,0.2108567517552616,6.132049798330206,0.8274999999999999
42,z,6,2,linear,1.0,100,0.8095,0.2108567517552616,6.132049798330206,0.8274999999999999
42,z,6,2,linear,2.0,1,0.824,0.1691738938964957,15.635004773293765,0.8274999999999999
42,z,6,2,linear,2.0,10,0.831,0.1691738938964957,15.635004773293765,0.8274999999999999
42,z,6,2,linear,2.0,100,0.8155,0.1691738938964957,15.635004773293765,0.8274999999999999
42,zprod,6,1,linear,0.25,1,0.8205,0.07054289753018561,1.773621924453751,0.8274999999999999
42,zprod,6,1,linear,0.25,10,0.83,0.07054289753018561,1.773621924453751,0.8274999999999999
42,zprod,6,1,linear,0.25,100,0.82,0.07054289753018561,1.773621924453751,0.8274999999999999
42,zprod,6,1,linear,0.5,1,0.8295,0.10131640140460699,4.31004102036179,0.8274999999999999
42,zprod,6,1,linear,0.5,10,0.818,0.10131640140460699,4.31004102036179,0.8274999999999999
42,zprod,6,1,linear,0.5,100,0.813,0.10131640140460699,4.31004102036179,0.8274999999999999
42,zprod,6,1,linear,1.0,1,0.8185,0.13371301633512545,19.752910486725007,0.8274999999999999
42,zprod,6,1,linear,1.0,10,0.816,0.13371301633512545,19.752910486725007,0.8274999999999999
42,zprod,6,1,linear,1.0,100,0.8105,0.13371301633512545,19.752910486725007,0.8274999999999999
42,zprod,6,1,linear,2.0,1,0.8175,0.12100955738577568,131.85655689654988,0.8274999999999999
42,zprod,6,1,linear,2.0,10,0.7985,0.12100955738577568,131.85655689654988,0.8274999999999999
42,zprod,6,1,linear,2.0,100,0.7625,0.12100955738577568,131.85655689654988,0.8274999999999999
42,zprod,6,2,linear,0.25,1,0.8275,0.06375809475483092,2.327512401605888,0.8274999999999999
42,zprod,6,2,linear,0.25,10,0.825,0.06375809475483092,2.327512401605888,0.8274999999999999
42,zprod,6,2,linear,0.25,100,0.8195,0.06375809475483092,2.327512401605888,0.8274999999999999
42,zprod,6,2,linear,0.5,1,0.8195,0.10972059750474318,8.570719099245908,0.8274999999999999
42,zprod,6,2,linear,0.5,10,0.815,0.10972059750474318,8.570719099245908,0.8274999999999999
42,zprod,6,2,linear,0.5,100,0.818,0.10972059750474318,8.570719099245908,0.8274999999999999
42,zprod,6,2,linear,1.0,1,0.82,0.18450771665818208,35.97495918402535,0.8274999999999999
42,zprod,6,2,linear,1.0,10,0.817,0.18450771665818208,35.97495918402535,0.8274999999999999
42,zprod,6,2,linear,1.0,100,0.8035,0.18450771665818208,35.97495918402535,0.8274999999999999
42,zprod,6,2,linear,2.0,1,0.8075,0.13156013649745904,228.0276615551036,0.8274999999999999
42,zprod,6,2,linear,2.0,10,0.777,0.13156013649745904,228.0276615551036,0.8274999999999999
42,zprod,6,2,linear,2.0,100,0.737,0.13156013649745904,228.0276615551036,0.8274999999999999
42,zprod,6,1,full,0.25,1,0.8205,0.1756113645146508,3.2365749084090916,0.8274999999999999
42,zprod,6,1,full,0.25,10,0.8195,0.1756113645146508,3.2365749084090916,0.8274999999999999
42,zprod,6,1,full,0.25,100,0.812,0.1756113645146508,3.2365749084090916,0.8274999999999999
42,zprod,6,1,full,0.5,1,0.8175,0.2293357923490308,12.288662082243917,0.8274999999999999
42,zprod,6,1,full,0.5,10,0.811,0.2293357923490308,12.288662082243917,0.8274999999999999
42,zprod,6,1,full,0.5,100,0.8125,0.2293357923490308,12.288662082243917,0.8274999999999999
42,zprod,6,1,full,1.0,1,0.8135,0.21827285273036326,70.58403804333724,0.8274999999999999
42,zprod,6,1,full,1.0,10,0.8075,0.21827285273036326,70.58403804333724,0.8274999999999999
42,zprod,6,1,full,1.0,100,0.781,0.21827285273036326,70.58403804333724,0.8274999999999999
42,zprod,6,1,full,2.0,1,0.8175,0.16771019928992947,334.06154536070324,0.8274999999999999
42,zprod,6,1,full,2.0,10,0.7845,0.16771019928992947,334.06154536070324,0.8274999999999999
42,zprod,6,1,full,2.0,100,0.7685,0.16771019928992947,334.06154536070324,0.8274999999999999
42,zprod,6,2,full,0.25,1,0.817,0.14700231121388452,5.179083088753132,0.8274999999999999
42,zprod,6,2,full,0.25,10,0.818,0.14700231121388452,5.179083088753132,0.8274999999999999
42,zprod,6,2,full,0.25,100,0.816,0.14700231121388452,5.179083088753132,0.8274999999999999
42,zprod,6,2,full,0.5,1,0.816,0.15661977931733992,22.25384968845836,0.8274999999999999
42,zprod,6,2,full,0.5,10,0.825,0.15661977931733992,22.25384968845836,0.8274999999999999
42,zprod,6,2,full,0.5,100,0.81,0.15661977931733992,22.25384968845836,0.8274999999999999
42,zprod,6,2,full,1.0,1,0.8265,0.12288399887803303,176.69909166299828,0.8274999999999999
42,zprod,6,2,full,1.0,10,0.791,0.12288399887803303,176.69909166299828,0.8274999999999999
42,zprod,6,2,full,1.0,100,0.767,0.12288399887803303,176.69909166299828,0.8274999999999999
42,zprod,6,2,full,2.0,1,0.7865,0.06192578098095529,600.964794212896,0.8274999999999999
42,zprod,6,2,full,2.0,10,0.743,0.06192578098095529,600.964794212896,0.8274999999999999
42,zprod,6,2,full,2.0,100,0.7405,0.06192578098095529,600.964794212896,0.8274999999999999
42,angle,6,1,linear,0.25,1,0.8125,0.11517243194782224,1.1543729584150766,0.8274999999999999
42,angle,6,1,linear,0.25,10,0.82,0.11517243194782224,1.1543729584150766,0.8274999999999999
42,angle,6,1,linear,0.25,100,0.828,0.11517243194782224,1.1543729584150766,0.8274999999999999
42,angle,6,1,linear,0.5,1,0.822,0.12854515174288864,1.5621528811970187,0.8274999999999999
42,angle,6,1,linear,0.5,10,0.8265,0.12854515174288864,1.5621528811970187,0.8274999999999999
42,angle,6,1,linear,0.5,100,0.8235,0.12854515174288864,1.5621528811970187,0.8274999999999999
42,angle,6,1,linear,1.0,1,0.8285,0.17135519368095362,3.4407697533825465,0.8274999999999999
42,angle,6,1,linear,1.0,10,0.822,0.17135519368095362,3.4407697533825465,0.8274999999999999
42,angle,6,1,linear,1.0,100,0.812,0.17135519368095362,3.4407697533825465,0.8274999999999999
42,angle,6,1,linear,2.0,1,0.818,0.23889930631277617,15.40710755216717,0.8274999999999999
42,angle,6,1,linear,2.0,10,0.8225,0.23889930631277617,15.40710755216717,0.8274999999999999
42,angle,6,1,linear,2.0,100,0.8195,0.23889930631277617,15.40710755216717,0.8274999999999999
42,zz,9,1,linear,0.25,1,0.822,0.15772134192346993,2.057416880361286,0.8380000000000001
42,zz,9,1,linear,0.25,10,0.823,0.15772134192346993,2.057416880361286,0.8380000000000001
42,zz,9,1,linear,0.25,100,0.8235,0.15772134192346993,2.057416880361286,0.8380000000000001
42,zz,9,1,linear,0.5,1,0.8275,0.2106591727502148,6.368380098703152,0.8380000000000001
42,zz,9,1,linear,0.5,10,0.823,0.2106591727502148,6.368380098703152,0.8380000000000001
42,zz,9,1,linear,0.5,100,0.8155,0.2106591727502148,6.368380098703152,0.8380000000000001
42,zz,9,1,linear,1.0,1,0.833,0.25496255321825345,40.528987264683195,0.8380000000000001
42,zz,9,1,linear,1.0,10,0.8185,0.25496255321825345,40.528987264683195,0.8380000000000001
42,zz,9,1,linear,1.0,100,0.8085,0.25496255321825345,40.528987264683195,0.8380000000000001
42,zz,9,1,linear,2.0,1,0.8365,0.1794670586479446,364.079093822135,0.8380000000000001
42,zz,9,1,linear,2.0,10,0.798,0.1794670586479446,364.079093822135,0.8380000000000001
42,zz,9,1,linear,2.0,100,0.7925,0.1794670586479446,364.079093822135,0.8380000000000001
42,zz,9,2,linear,0.25,1,0.825,0.15538954736347077,2.4051577623084897,0.8380000000000001
42,zz,9,2,linear,0.25,10,0.8235,0.15538954736347077,2.4051577623084897,0.8380000000000001
42,zz,9,2,linear,0.25,100,0.8205,0.15538954736347077,2.4051577623084897,0.8380000000000001
42,zz,9,2,linear,0.5,1,0.825,0.22821025021797792,12.868288920577216,0.8380000000000001
42,zz,9,2,linear,0.5,10,0.8195,0.22821025021797792,12.868288920577216,0.8380000000000001
42,zz,9,2,linear,0.5,100,0.814,0.22821025021797792,12.868288920577216,0.8380000000000001
42,zz,9,2,linear,1.0,1,0.831,0.2096827181013866,75.10147504814732,0.8380000000000001
42,zz,9,2,linear,1.0,10,0.8105,0.2096827181013866,75.10147504814732,0.8380000000000001
42,zz,9,2,linear,1.0,100,0.7915,0.2096827181013866,75.10147504814732,0.8380000000000001
42,zz,9,2,linear,2.0,1,0.8285,0.1224481939862226,673.1591914197631,0.8380000000000001
42,zz,9,2,linear,2.0,10,0.8075,0.1224481939862226,673.1591914197631,0.8380000000000001
42,zz,9,2,linear,2.0,100,0.8075,0.1224481939862226,673.1591914197631,0.8380000000000001
42,zz,9,1,full,0.25,1,0.833,0.20429101170024422,6.126057027523813,0.8380000000000001
42,zz,9,1,full,0.25,10,0.8265,0.20429101170024422,6.126057027523813,0.8380000000000001
42,zz,9,1,full,0.25,100,0.8205,0.20429101170024422,6.126057027523813,0.8380000000000001
42,zz,9,1,full,0.5,1,0.8385,0.237100322148999,35.70091104048346,0.8380000000000001
42,zz,9,1,full,0.5,10,0.815,0.237100322148999,35.70091104048346,0.8380000000000001
42,zz,9,1,full,0.5,100,0.7905,0.237100322148999,35.70091104048346,0.8380000000000001
42,zz,9,1,full,1.0,1,0.8345,0.21524616510496494,256.53171887751233,0.8380000000000001
42,zz,9,1,full,1.0,10,0.799,0.21524616510496494,256.53171887751233,0.8380000000000001
42,zz,9,1,full,1.0,100,0.7985,0.21524616510496494,256.53171887751233,0.8380000000000001
42,zz,9,1,full,2.0,1,0.8235,0.1298612628265201,726.6250252793677,0.8380000000000001
42,zz,9,1,full,2.0,10,0.81,0.1298612628265201,726.6250252793677,0.8380000000000001
42,zz,9,1,full,2.0,100,0.81,0.1298612628265201,726.6250252793677,0.8380000000000001
