seed,feature_map,n_qubits,reps,entanglement,alpha,C,val_accuracy,alignment,effective_rank,classical_control
2024,zz,6,1,linear,0.25,10,0.8185,0.166992962662464,1.7458689681833763,0.8245
2024,zz,6,1,linear,0.25,100,0.817,0.166992962662464,1.7458689681833763,0.8245
2024,zz,6,1,linear,0.5,1,0.816,0.22877531787921698,4.2353110023564735,0.8245
2024,zz,6,1,linear,0.5,10,0.814,0.22877531787921698,4.2353110023564735,0.8245
2024,zz,6,1,linear,0.5,100,0.8135,0.22877531787921698,4.2353110023564735,0.8245
2024,zz,6,1,linear,1.0,1,0.81,0.283182279444326,19.826707399955527,0.8245
2024,zz,6,1,linear,1.0,10,0.8065,0.283182279444326,19.826707399955527,0.8245
2024,zz,6,1,linear,1.0,100,0.8005,0.283182279444326,19.826707399955527,0.8245
2024,zz,6,1,linear,2.0,1,0.806,0.20845194930913152,129.79617628310544,0.8245
2024,zz,6,1,linear,2.0,10,0.7935,0.20845194930913152,129.79617628310544,0.8245
2024,zz,6,1,linear,2.0,100,0.756,0.20845194930913152,129.79617628310544,0.8245
2024,zz,6,2,linear,0.25,1,0.812,0.16691564543708942,1.993860458857937,0.8245
2024,zz,6,2,linear,0.25,10,0.8185,0.16691564543708942,1.993860458857937,0.8245
2024,zz,6,2,linear,0.25,100,0.816,0.16691564543708942,1.993860458857937,0.8245
2024,zz,6,2,linear,0.5,1,0.8145,0.2420578279506765,7.688967027318581,0.8245
2024,zz,6,2,linear,0.5,10,0.813,0.2420578279506765,7.688967027318581,0.8245
2024,zz,6,2,linear,0.5,100,0.8105,0.2420578279506765,7.688967027318581,0.8245
2024,zz,6,2,linear,1.0,1,0.8115,0.29840826102848234,43.07452701954079,0.8245
2024,zz,6,2,linear,1.0,10,0.7995,0.29840826102848234,43.07452701954079,0.8245
2024,zz,6,2,linear,1.0,100,0.771,0.29840826102848234,43.07452701954079,0.8245
2024,zz,6,2,linear,2.0,1,0.8055,0.15926606090775208,250.84216585278273,0.8245
2024,zz,6,2,linear,2.0,10,0.7705,0.15926606090775208,250.84216585278273,0.8245
2024,zz,6,2,linear,2.0,100,0.732,0.15926606090775208,250.84216585278273,0.8245
2024,zz,6,1,full,0.25,1,0.8155,0.24056805540390186,3.19818727220566,0.8245
2024,zz,6,1,full,0.25,10,0.8215,0.24056805540390186,3.19818727220566,0.8245
2024,zz,6,1,full,0.25,100,0.813,0.24056805540390186,3.19818727220566,0.8245
2024,zz,6,1,full,0.5,1,0.821,0.28359735487498144,12.113588636434823,0.8245
2024,zz,6,1,full,0.5,10,0.818,0.28359735487498144,12.113588636434823,0.8245
2024,zz,6,1,full,0.5,100,0.808,0.28359735487498144,12.113588636434823,0.8245
2024,zz,6,1,full,1.0,1,0.8115,0.23205471137045153,67.84598508438798,0.8245
2024,zz,6,1,full,1.0,10,0.792,0.23205471137045153,67.84598508438798,0.8245
2024,zz,6,1,full,1.0,100,0.76,0.23205471137045153,67.84598508438798,0.8245
2024,zz,6,1,full,2.0,1,0.804,0.16184729326043493,321.55482996147765,0.8245
2024,zz,6,1,full,2.0,10,0.768,0.16184729326043493,321.55482996147765,0.8245
2024,zz,6,1,full,2.0,100,0.756,0.16184729326043493,321.55482996147765,0.8245
2024,zz,6,2,full,0.25,1,0.809,0.2605911884500603,4.474717237926149,0.8245
2024,zz,6,2,full,0.25,10,0.8125,0.2605911884500603,4.474717237926149,0.8245
2024,zz,6,2,full,0.25,100,0.812,0.2605911884500603,4.474717237926149,0.8245
2024,zz,6,2,full,0.5,1,0.825,0.28233503692463513,26.132937961883894,0.8245
2024,zz,6,2,full,0.5,10,0.8135,0.28233503692463513,26.132937961883894,0.8245
2024,zz,6,2,full,0.5,100,0.802,0.28233503692463513,26.132937961883894,0.8245
2024,zz,6,2,full,1.0,1,0.8,0.1859405179640524,177.2502980617526,0.8245
2024,zz,6,2,full,1.0,10,0.7865,0.1859405179640524,177.2502980617526,0.8245
2024,zz,6,2,full,1.0,100,0.7515,0.1859405179640524,177.2502980617526,0.8245
2024,zz,6,2,full,2.0,1,0.762,0.08152047405828075,592.0664100769187,0.8245
2024,zz,6,2,full,2.0,10,0.72,0.08152047405828075,592.0664100769187,0.8245
2024,zz,6,2,full,2.0,100,0.7225,0.08152047405828075,592.0664100769187,0.8245
2024,z,6,1,linear,0.25,1,0.8145,0.14012438259813725,1.1572009302964354,0.8245
2024,z,6,1,linear,0.25,10,0.8165,0.14012438259813725,1.1572009302964354,0.8245
2024,z,6,1,linear,0.25,100,0.816,0.14012438259813725,1.1572009302964354,0.8245
2024,z,6,1,linear,0.5,1,0.8165,0.15485622047976857,1.573490554052685,0.8245
2024,z,6,1,linear,0.5,10,0.82,0.15485622047976857,1.573490554052685,0.8245
2024,z,6,1,linear,0.5,100,0.82,0.15485622047976857,1.573490554052685,0.8245
2024,z,6,1,linear,1.0,1,0.8185,0.1996299832564828,3.501699271645386,0.8245
2024,z,6,1,linear,1.0,10,0.8195,0.1996299832564828,3.501699271645386,0.8245
2024,z,6,1,linear,1.0,100,0.812,0.1996299832564828,3.501699271645386,0.8245
2024,z,6,1,linear,2.0,1,0.8225,0.2649744850626746,15.925089657966318,0.8245
2024,z,6,1,linear,2.0,10,0.8095,0.2649744850626746,15.925089657966318,0.8245
2024,z,6,1,linear,2.0,100,0.7985,0.2649744850626746,15.925089657966318,0.8245
2024,z,6,2,linear,0.25,1,0.8145,0.1431441302034122,1.178174789404096,0.8245
2024,z,6,2,linear,0.25,10,0.817,0.1431441302034122,1.178174789404096,0.8245
2024,z,6,2,linear,0.25,100,0.8165,0.1431441302034122,1.178174789404096,0.8245
2024,z,6,2,linear,0.5,1,0.8175,0.166526157272948,1.840546663259797,0.8245
2024,z,6,2,linear,0.5,10,0.8235,0.166526157272948,1.840546663259797,0.8245
2024,z,6,2,linear,0.5,100,0.8235,0.166526157272948,1.840546663259797,0.8245
2024,z,6,2,linear,1.0,1,0.8255,0.24073790546377236,6.2721171899036054,0.8245
2024,z,6,2,linear,1.0,10,0.8155,0.24073790546377236,6.2721171899036054,0.8245
2024,z,6,2,linear,1.0,100,0.8145,0.24073790546377236,6.2721171899036054,0.8245
2024,z,6,2,linear,2.0,1,0.812,0.18729149694050892,16.329633368514934,0.8245
2024,z,6,2,linear,2.0,10,0.8075,0.18729149694050892,16.329633368514934,0.8245
2024,z,6,2,linear,2.0,100,0.782,0.18729149694050892,16.329633368514934,0.8245
2024,zprod,6,1,linear,0.25,1,0.814,0.17177447760735642,1.6728175990128573,0.8245
2024,zprod,6,1,linear,0.25,10,0.821,0.17177447760735642,1.6728175990128573,0.8245
2024,zprod,6,1,linear,0.25,100,0.8155,0.17177447760735642,1.6728175990128573,0.8245
2024,zprod,6,1,linear,0.5,1,0.8155,0.22474065347742786,3.8697400233344594,0.8245
2024,zprod,6,1,linear,0.5,10,0.814,0.22474065347742786,3.8697400233344594,0.8245
2024,zprod,6,1,linear,0.5,100,0.81,0.22474065347742786,3.8697400233344594,0.8245
2024,zprod,6,1,linear,1.0,1,0.812,0.285830706295125,17.250333548112426,0.8245
