seed,feature_map,n_qubits,reps,entanglement,alpha,C,val_accuracy,alignment,effective_rank,classical_control
7,zz,4,2,full,1.0,1,0.8065,0.1791892393160065,19.479369056501003,0.817
7,zz,4,2,full,1.0,10,0.8025,0.1791892393160065,19.479369056501003,0.817
7,zz,4,2,full,1.0,100,0.8015,0.1791892393160065,19.479369056501003,0.817
7,zz,4,2,full,2.0,1,0.798,0.09419320990702047,75.34488348282551,0.817
7,zz,4,2,full,2.0,10,0.7845,0.09419320990702047,75.34488348282551,0.817
7,zz,4,2,full,2.0,100,0.7535,0.09419320990702047,75.34488348282551,0.817
7,z,4,1,linear,0.25,1,0.7965,0.1505956405968552,1.1153480651885948,0.817
7,z,4,1,linear,0.25,10,0.797,0.1505956405968552,1.1153480651885948,0.817
7,z,4,1,linear,0.25,100,0.8045,0.1505956405968552,1.1153480651885948,0.817
7,z,4,1,linear,0.5,1,0.7965,0.1625912401731938,1.4017407571893261,0.817
7,z,4,1,linear,0.5,10,0.805,0.1625912401731938,1.4017407571893261,0.817
7,z,4,1,linear,0.5,100,0.81,0.1625912401731938,1.4017407571893261,0.817
7,z,4,1,linear,1.0,1,0.8065,0.20164776985118518,2.5429781039288235,0.817
7,z,4,1,linear,1.0,10,0.816,0.20164776985118518,2.5429781039288235,0.817
7,z,4,1,linear,1.0,100,0.818,0.20164776985118518,2.5429781039288235,0.817
7,z,4,1,linear,2.0,1,0.814,0.26317113516484525,8.007835365711129,0.817
7,z,4,1,linear,2.0,10,0.8095,0.26317113516484525,8.007835365711129,0.817
7,z,4,1,linear,2.0,100,0.8105,0.26317113516484525,8.007835365711129,0.817
7,z,4,2,linear,0.25,1,0.796,0.15644303437201326,1.131412576820721,0.817
7,z,4,2,linear,0.25,10,0.7955,0.15644303437201326,1.131412576820721,0.817
7,z,4,2,linear,0.25,100,0.8075,0.15644303437201326,1.131412576820721,0.817
7,z,4,2,linear,0.5,1,0.798,0.1802790764553,1.5855508017427962,0.817
7,z,4,2,linear,0.5,10,0.8085,0.1802790764553,1.5855508017427962,0.817
7,z,4,2,linear,0.5,100,0.8155,0.1802790764553,1.5855508017427962,0.817
7,z,4,2,linear,1.0,1,0.8135,0.24185023640698078,3.9543897281625373,0.817
7,z,4,2,linear,1.0,10,0.818,0.24185023640698078,3.9543897281625373,0.817
7,z,4,2,linear,1.0,100,0.815,0.24185023640698078,3.9543897281625373,0.817
7,z,4,2,linear,2.0,1,0.818,0.16304023183897917,7.712907208748352,0.817
7,z,4,2,linear,2.0,10,0.817,0.16304023183897917,7.712907208748352,0.817
7,z,4,2,linear,2.0,100,0.8085,0.16304023183897917,7.712907208748352,0.817
7,zprod,4,1,linear,0.25,1,0.7935,0.1045995451348553,1.4481379631397937,0.817
7,zprod,4,1,linear,0.25,10,0.806,0.1045995451348553,1.4481379631397937,0.817
7,zprod,4,1,linear,0.25,100,0.814,0.1045995451348553,1.4481379631397937,0.817
7,zprod,4,1,linear,0.5,1,0.8075,0.13946185718889972,2.659547351134955,0.817
7,zprod,4,1,linear,0.5,10,0.8185,0.13946185718889972,2.659547351134955,0.817
7,zprod,4,1,linear,0.5,100,0.817,0.13946185718889972,2.659547351134955,0.817
7,zprod,4,1,linear,1.0,1,0.809,0.18722050462339748,8.218894288256788,0.817
7,zprod,4,1,linear,1.0,10,0.8125,0.18722050462339748,8.218894288256788,0.817
7,zprod,4,1,linear,1.0,100,0.8145,0.18722050462339748,8.218894288256788,0.817
7,zprod,4,1,linear,2.0,1,0.804,0.1664190424919866,34.61865982740857,0.817
7,zprod,4,1,linear,2.0,10,0.8045,0.1664190424919866,34.61865982740857,0.817
7,zprod,4,1,linear,2.0,100,0.7995,0.1664190424919866,34.61865982740857,0.817
7,zprod,4,2,linear,0.25,1,0.798,0.10494657554324571,1.6871024576620424,0.817
7,zprod,4,2,linear,0.25,10,0.8085,0.10494657554324571,1.6871024576620424,0.817
7,zprod,4,2,linear,0.25,100,0.813,0.10494657554324571,1.6871024576620424,0.817
7,zprod,4,2,linear,0.5,1,0.8115,0.16341964123012712,4.281772082393124,0.817
7,zprod,4,2,linear,0.5,10,0.813,0.16341964123012712,4.281772082393124,0.817
7,zprod,4,2,linear,0.5,100,0.813,0.16341964123012712,4.281772082393124,0.817
7,zprod,4,2,linear,1.0,1,0.8175,0.1988054899708743,17.638450663591566,0.817
7,zprod,4,2,linear,1.0,10,0.8175,0.1988054899708743,17.638450663591566,0.817
7,zprod,4,2,linear,1.0,100,0.8075,0.1988054899708743,17.638450663591566,0.817
7,zprod,4,2,linear,2.0,1,0.8025,0.1449924399910734,55.89091144807857,0.817
7,zprod,4,2,linear,2.0,10,0.7915,0.1449924399910734,55.89091144807857,0.817
7,zprod,4,2,linear,2.0,100,0.774,0.1449924399910734,55.89091144807857,0.817
7,zprod,4,1,full,0.25,1,0.8045,0.1771913119974778,1.8043346921950507,0.817
7,zprod,4,1,full,0.25,10,0.8085,0.1771913119974778,1.8043346921950507,0.817
7,zprod,4,1,full,0.25,100,0.814,0.1771913119974778,1.8043346921950507,0.817
7,zprod,4,1,full,0.5,1,0.812,0.223181379917388,4.170616073976158,0.817
7,zprod,4,1,full,0.5,10,0.811,0.223181379917388,4.170616073976158,0.817
7,zprod,4,1,full,0.5,100,0.8175,0.223181379917388,4.170616073976158,0.817
7,zprod,4,1,full,1.0,1,0.8115,0.2352756321076739,14.92791017608011,0.817
7,zprod,4,1,full,1.0,10,0.816,0.2352756321076739,14.92791017608011,0.817
7,zprod,4,1,full,1.0,100,0.8105,0.2352756321076739,14.92791017608011,0.817
7,zprod,4,1,full,2.0,1,0.8015,0.17486687925536157,56.64871493431934,0.817
7,zprod,4,1,full,2.0,10,0.7955,0.17486687925536157,56.64871493431934,0.817
7,zprod,4,1,full,2.0,100,0.7835,0.17486687925536157,56.64871493431934,0.817
7,zprod,4,2,full,0.25,1,0.803,0.18887741798398938,2.2034305431668475,0.817
7,zprod,4,2,full,0.25,10,0.8075,0.18887741798398938,2.2034305431668475,0.817
7,zprod,4,2,full,0.25,100,0.8105,0.18887741798398938,2.2034305431668475,0.817
7,zprod,4,2,full,0.5,1,0.805,0.18274891548311384,5.030800459652203,0.817
7,zprod,4,2,full,0.5,10,0.8105,0.18274891548311384,5.030800459652203,0.817
7,zprod,4,2,full,0.5,100,0.81,0.18274891548311384,5.030800459652203,0.817
7,zprod,4,2,full,1.0,1,0.8125,0.17002755261223323,19.28786531391146,0.817
7,zprod,4,2,full,1.0,10,0.811,0.17002755261223323,19.28786531391146,0.817
7,zprod,4,2,full,1.0,100,0.8065,0.17002755261223323,19.28786531391146,0.817
7,zprod,4,2,full,2.0,1,0.7875,0.07974444044726454,74.47222637091552,0.817
7,zprod,4,2,full,2.0,10,0.777,0.07974444044726454,74.47222637091552,0.817
7,zprod,4,2,full,2.0,100,0.747,0.07974444044726454,74.47222637091552,0.817
7,angle,4,1,linear,0.25,1,0.7965,0.15059564059685512,1.1153480651885543,0.817
7,angle,4,1,linear,0.25,10,0.797,0.15059564059685512,1.1153480651885543,0.817
7,angle,4,1,linear,0.25,100,0.8045,0.15059564059685512,1.1153480651885543,0.817
7,angle,4,1,linear,0.5,1,0.7965,0.16259124017319376,1.4017407571892846,0.817
7,angle,4,1,linear,0.5,10,0.805,0.16259124017319376,1.4017407571892846,0.817
7,angle,4,1,linear,0.5,100,0.81,0.16259124017319376,1.4017407571892846,0.817
7,angle,4,1,linear,1.0,1,0.8065,0.20164776985118518,2.542978103928778,0.817
7,angle,4,1,linear,1.0,10,0.816,0.20164776985118518,2.542978103928778,0.817
7,angle,4,1,linear,1.0,100,0.818,0.20164776985118518,2.542978103928778,0.817
7,angle,4,1,linear,2.0,1,0.814,0.2631711351648452,8.007835365710987,0.817
7,angle,4,1,linear,2.0,10,0.8095,0.2631711351648452,8.007835365710987,0.817
7,angle,4,1,linear,2.0,100,0.8105,0.2631711351648452,8.007835365710987,0.817
7,zz,6,1,linear,0.25,1,0.797,0.08668896817923707,1.809547078604912,0.821
7,zz,6,1,linear,0.25,10,0.808,0.08668896817923707,1.809547078604912,0.821
7,zz,6,1,linear,0.25,100,0.814,0.08668896817923707,1.809547078604912,0.821
7,zz,6,1,linear,0.5,1,0.808,0.12153424081633504,4.530382875803032,0.821
7,zz,6,1,linear,0.5,10,0.8115,0.12153424081633504,4.530382875803032,0.821
7,zz,6,1,linear,0.5,100,0.8145,0.12153424081633504,4.530382875803032,0.821
7,zz,6,1,linear,1.0,1,0.807,0.1579756037387458,21.623455695634043,0.821
7,zz,6,1,linear,1.0,10,0.814,0.1579756037387458,21.623455695634043,0.821
7,zz,6,1,linear,1.0,100,0.8005,0.1579756037387458,21.623455695634043,0.821
7,zz,6,1,linear,2.0,1,0.81,0.12493807583517469,150.2656357769686,0.821
7,zz,6,1,linear,2.0,10,0.7865,0.12493807583517469,150.2656357769686,0.821
7,zz,6,1,linear,2.0,100,0.7445,0.12493807583517469,150.2656357769686,0.821
7,zz,6,2,linear,0.25,1,0.7985,0.08898835506345,2.095628723638569,0.821
7,zz,6,2,linear,0.25,10,0.809,0.08898835506345,2.095628723638569,0.821
7,zz,6,2,linear,0.25,100,0.8105,0.08898835506345,2.095628723638569,0.821
7,zz,6,2,linear,0.5,1,0.814,0.12439456290423737,8.326801651101274,0.821
7,zz,6,2,linear,0.5,10,0.8125,0.12439456290423737,8.326801651101274,0.821
7,zz,6,2,linear,0.5,100,0.8085,0.12439456290423737,8.326801651101274,0.821
7,zz,6,2,linear,1.0,1,0.806,0.1984329511764523,42.26174073042031,0.821
7,zz,6,2,linear,1.0,10,0.795,0.1984329511764523,42.26174073042031,0.821
7,zz,6,2,linear,1.0,100,0.7745,0.1984329511764523,42.26174073042031,0.821
7,zz,6,2,linear,2.0,1,0.79,0.10388233499558165,277.2793947809502,0.821
7,zz,6,2,linear,2.0,10,0.7515,0.10388233499558165,277.2793947809502,0.821
7,zz,6,2,linear,2.0,100,0.717,0.10388233499558165,277.2793947809502,0.821
7,zz,6,1,full,0.25,1,0.812,0.19843316705532266,3.335315848833791,0.821
7,zz,6,1,full,0.25,10,0.8165,0.19843316705532266,3.335315848833791,0.821
7,zz,6,1,full,0.25,100,0.819,0.19843316705532266,3.335315848833791,0.821
7,zz,6,1,full,0.5,1,0.817,0.23257756148372713,12.905247294806099,0.821
7,zz,6,1,full,0.5,10,0.8265,0.23257756148372713,12.905247294806099,0.821
7,zz,6,1,full,0.5,100,0.8155,0.23257756148372713,12.905247294806099,0.821
7,zz,6,1,full,1.0,1,0.8175,0.20920829016614254,75.17224848740744,0.821
7,zz,6,1,full,1.0,10,0.8025,0.20920829016614254,75.17224848740744,0.821
7,zz,6,1,full,1.0,100,0.7605,0.20920829016614254,75.17224848740744,0.821
7,zz,6,1,full,2.0,1,0.794,0.1538807494737663,351.4930260265971,0.821
7,zz,6,1,full,2.0,10,0.757,0.1538807494737663,351.4930260265971,0.821
7,zz,6,1,full,2.0,100,0.7405,0.1538807494737663,351.4930260265971,0.821
7,zz,6,2,full,0.25,1,0.8015,0.161068098320762,4.678183824730028,0.821
7,zz,6,2,full,0.25,10,0.8115,0.161068098320762,4.678183824730028,0.821
7,zz,6,2,full,0.25,100,0.8205,0.161068098320762,4.678183824730028,0.821
7,zz,6,2,full,0.5,1,0.81,0.18808655531959392,27.92638399044965,0.821
7,zz,6,2,full,0.5,10,0.81,0.18808655531959392,27.92638399044965,0.821
7,zz,6,2,full,0.5,100,0.7915,0.18808655531959392,27.92638399044965,0.821
7,zz,6,2,full,1.0,1,0.7985,0.11352535793673726,195.2645182629725,0.821
7,zz,6,2,full,1.0,10,0.7665,0.11352535793673726,195.2645182629725,0.821
7,zz,6,2,full,1.0,100,0.735,0.11352535793673726,195.2645182629725,0.821
7,zz,6,2,full,2.0,1,0.744,0.0549977593838254,601.5283609920036,0.821
7,zz,6,2,full,2.0,10,0.708,0.0549977593838254,601.5283609920036,0.821
7,zz,6,2,full,2.0,100,0.701,0.0549977593838254,601.5283609920036,0.821
7,z,6,1,linear,0.25,1,0.7965,0.13391479666140244,1.1650552747446694,0.821
7,z,6,1,linear,0.25,10,0.7945,0.13391479666140244,1.1650552747446694,0.821
7,z,6,1,linear,0.25,100,0.805,0.13391479666140244,1.1650552747446694,0.821
7,z,6,1,linear,0.5,1,0.798,0.14839752936484757,1.604899567261307,0.821
7,z,6,1,linear,0.5,10,0.804,0.14839752936484757,1.604899567261307,0.821
7,z,6,1,linear,0.5,100,0.8145,0.14839752936484757,1.604899567261307,0.821
7,z,6,1,linear,1.0,1,0.811,0.19083591804906377,3.669687560043411,0.821
7,z,6,1,linear,1.0,10,0.8255,0.19083591804906377,3.669687560043411,0.821
7,z,6,1,linear,1.0,100,0.8215,0.19083591804906377,3.669687560043411,0.821
7,z,6,1,linear,2.0,1,0.821,0.2422096960686697,17.092162173977687,0.821
7,z,6,1,linear,2.0,10,0.8105,0.2422096960686697,17.092162173977687,0.821
7,z,6,1,linear,2.0,100,0.806,0.2422096960686697,17.092162173977687,0.821
7,z,6,2,linear,0.25,1,0.797,0.1395297329220558,1.1877941531187002,0.821
7,z,6,2,linear,0.25,10,0.796,0.1395297329220558,1.1877941531187002,0.821
7,z,6,2,linear,0.25,100,0.805,0.1395297329220558,1.1877941531187002,0.821
7,z,6,2,linear,0.5,1,0.7985,0.16632107330381182,1.896152266542788,0.821
7,z,6,2,linear,0.5,10,0.8075,0.16632107330381182,1.896152266542788,0.821
7,z,6,2,linear,0.5,100,0.822,0.16632107330381182,1.896152266542788,0.821
7,z,6,2,linear,1.0,1,0.8165,0.22815517749915043,6.677392832820677,0.821
7,z,6,2,linear,1.0,10,0.82,0.22815517749915043,6.677392832820677,0.821
7,z,6,2,linear,1.0,100,0.8185,0.22815517749915043,6.677392832820677,0.821
7,z,6,2,linear,2.0,1,0.815,0.14632566695499893,16.849136901964776,0.821
7,z,6,2,linear,2.0,10,0.813,0.14632566695499893,16.849136901964776,0.821
7,z,6,2,linear,2.0,100,0.796,0.14632566695499893,16.849136901964776,0.821
7,zprod,6,1,linear,0.25,1,0.7935,0.09404188111018837,1.712454164541611,0.821
7,zprod,6,1,linear,0.25,10,0.8075,0.09404188111018837,1.712454164541611,0.821
7,zprod,6,1,linear,0.25,100,0.8175,0.09404188111018837,1.712454164541611,0.821
7,zprod,6,1,linear,0.5,1,0.815,0.12912487412528809,4.046564536978299,0.821
7,zprod,6,1,linear,0.5,10,0.819,0.12912487412528809,4.046564536978299,0.821
7,zprod,6,1,linear,0.5,100,0.8255,0.12912487412528809,4.046564536978299,0.821
7,zprod,6,1,linear,1.0,1,0.8155,0.16465432498457563,18.378358958553513,0.821
7,zprod,6,1,linear,1.0,10,0.8145,0.16465432498457563,18.378358958553513,0.821
7,zprod,6,1,linear,1.0,100,0.8065,0.16465432498457563,18.378358958553513,0.821
7,zprod,6,1,linear,2.0,1,0.7995,0.1327412595417694,125.00814255353158,0.821
7,zprod,6,1,linear,2.0,10,0.7785,0.1327412595417694,125.00814255353158,0.821
7,zprod,6,1,linear,2.0,100,0.757,0.1327412595417694,125.00814255353158,0.821
7,zprod,6,2,linear,0.25,1,0.8015,0.09420990289743239,2.1538450508562486,0.821
7,zprod,6,2,linear,0.25,10,0.812,0.09420990289743239,2.1538450508562486,0.821
7,zprod,6,2,linear,0.25,100,0.824,0.09420990289743239,2.1538450508562486,0.821
7,zprod,6,2,linear,0.5,1,0.818,0.14534560040301825,7.833510475499612,0.821
7,zprod,6,2,linear,0.5,10,0.822,0.14534560040301825,7.833510475499612,0.821
7,zprod,6,2,linear,0.5,100,0.811,0.14534560040301825,7.833510475499612,0.821
7,zprod,6,2,linear,1.0,1,0.8115,0.19981585552237566,40.1743231066368,0.821
7,zprod,6,2,linear,1.0,10,0.81,0.19981585552237566,40.1743231066368,0.821
7,zprod,6,2,linear,1.0,100,0.785,0.19981585552237566,40.1743231066368,0.821
7,zprod,6,2,linear,2.0,1,0.7975,0.11079348931199383,241.6910754816027,0.821
7,zprod,6,2,linear,2.0,10,0.78,0.11079348931199383,241.6910754816027,0.821
7,zprod,6,2,linear,2.0,100,0.7255,0.11079348931199383,241.6910754816027,0.821
7,zprod,6,1,full,0.25,1,0.811,0.18968318084989505,3.013524266346466,0.821
7,zprod,6,1,full,0.25,10,0.824,0.18968318084989505,3.013524266346466,0.821
7,zprod,6,1,full,0.25,100,0.8235,0.18968318084989505,3.013524266346466,0.821
7,zprod,6,1,full,0.5,1,0.808,0.226908704807634,11.180334641031147,0.821
7,zprod,6,1,full,0.5,10,0.818,0.226908704807634,11.180334641031147,0.821
7,zprod,6,1,full,0.5,100,0.813,0.226908704807634,11.180334641031147,0.821
7,zprod,6,1,full,1.0,1,0.8145,0.20889344839915364,64.13145584276239,0.821
7,zprod,6,1,full,1.0,10,0.8045,0.20889344839915364,64.13145584276239,0.821
7,zprod,6,1,full,1.0,100,0.754,0.20889344839915364,64.13145584276239,0.821
7,zprod,6,1,full,2.0,1,0.7925,0.15849417722217002,317.26878134178264,0.821
7,zprod,6,1,full,2.0,10,0.7505,0.15849417722217002,317.26878134178264,0.821
7,zprod,6,1,full,2.0,100,0.7375,0.15849417722217002,317.26878134178264,0.821
7,zprod,6,2,full,0.25,1,0.804,0.17106234470681905,4.8588474732308,0.821
7,zprod,6,2,full,0.25,10,0.816,0.17106234470681905,4.8588474732308,0.821
7,zprod,6,2,full,0.25,100,0.821,0.17106234470681905,4.8588474732308,0.821
7,zprod,6,2,full,0.5,1,0.8115,0.14173935866396786,19.55120727052621,0.821
7,zprod,6,2,full,0.5,10,0.812,0.14173935866396786,19.55120727052621,0.821
7,zprod,6,2,full,0.5,100,0.8025,0.14173935866396786,19.55120727052621,0.821
7,zprod,6,2,full,1.0,1,0.8065,0.112861811172256,164.94744068364287,0.821
7,zprod,6,2,full,1.0,10,0.7855,0.112861811172256,164.94744068364287,0.821
7,zprod,6,2,full,1.0,100,0.7275,0.112861811172256,164.94744068364287,0.821
7,zprod,6,2,full,2.0,1,0.7575,0.060270903456636896,576.9837585508094,0.821
7,zprod,6,2,full,2.0,10,0.7095,0.060270903456636896,576.9837585508094,0.821
7,zprod,6,2,full,2.0,100,0.7015,0.060270903456636896,576.9837585508094,0.821
7,angle,6,1,linear,0.25,1,0.7965,0.13391479666140235,1.1650552747446141,0.821
7,angle,6,1,linear,0.25,10,0.7945,0.13391479666140235,1.1650552747446141,0.821
7,angle,6,1,linear,0.25,100,0.805,0.13391479666140235,1.1650552747446141,0.821
7,angle,6,1,linear,0.5,1,0.798,0.14839752936484757,1.6048995672612814,0.821
7,angle,6,1,linear,0.5,10,0.804,0.14839752936484757,1.6048995672612814,0.821
7,angle,6,1,linear,0.5,100,0.8145,0.14839752936484757,1.6048995672612814,0.821
7,angle,6,1,linear,1.0,1,0.811,0.19083591804906375,3.6696875600433767,0.821
7,angle,6,1,linear,1.0,10,0.8255,0.19083591804906375,3.6696875600433767,0.821
7,angle,6,1,linear,1.0,100,0.8215,0.19083591804906375,3.6696875600433767,0.821
7,angle,6,1,linear,2.0,1,0.821,0.24220969606866966,17.09216217397756,0.821
7,angle,6,1,linear,2.0,10,0.8105,0.24220969606866966,17.09216217397756,0.821
7,angle,6,1,linear,2.0,100,0.806,0.24220969606866966,17.09216217397756,0.821
7,zz,9,1,linear,0.25,1,0.813,0.18845779264889465,2.0431313325657707,0.846
7,zz,9,1,linear,0.25,10,0.8235,0.18845779264889465,2.0431313325657707,0.846
7,zz,9,1,linear,0.25,100,0.8395,0.18845779264889465,2.0431313325657707,0.846
7,zz,9,1,linear,0.5,1,0.8255,0.23836555383132485,6.331361781551427,0.846
7,zz,9,1,linear,0.5,10,0.8425,0.23836555383132485,6.331361781551427,0.846
7,zz,9,1,linear,0.5,100,0.839,0.23836555383132485,6.331361781551427,0.846
7,zz,9,1,linear,1.0,1,0.8395,0.2649309809675024,41.59948568517116,0.846
7,zz,9,1,linear,1.0,10,0.8355,0.2649309809675024,41.59948568517116,0.846
7,zz,9,1,linear,1.0,100,0.7995,0.2649309809675024,41.59948568517116,0.846
7,zz,9,1,linear,2.0,1,0.832,0.17050889444958822,381.44616982510325,0.846
7,zz,9,1,linear,2.0,10,0.8035,0.17050889444958822,381.44616982510325,0.846
7,zz,9,1,linear,2.0,100,0.776,0.17050889444958822,381.44616982510325,0.846
7,zz,9,2,linear,0.25,1,0.8125,0.18140059911935774,2.3843008555387506,0.846
7,zz,9,2,linear,0.25,10,0.8325,0.18140059911935774,2.3843008555387506,0.846
7,zz,9,2,linear,0.25,100,0.8355,0.18140059911935774,2.3843008555387506,0.846
7,zz,9,2,linear,0.5,1,0.834,0.24900451864131762,12.8960699280944,0.846
7,zz,9,2,linear,0.5,10,0.8385,0.24900451864131762,12.8960699280944,0.846
7,zz,9,2,linear,0.5,100,0.8275,0.24900451864131762,12.8960699280944,0.846
7,zz,9,2,linear,1.0,1,0.8385,0.2088863670532763,77.69625565605465,0.846
7,zz,9,2,linear,1.0,10,0.815,0.2088863670532763,77.69625565605465,0.846
7,zz,9,2,linear,1.0,100,0.786,0.2088863670532763,77.69625565605465,0.846
7,zz,9,2,linear,2.0,1,0.8205,0.11404036197219648,684.9866107692043,0.846
7,zz,9,2,linear,2.0,10,0.7945,0.11404036197219648,684.9866107692043,0.846
7,zz,9,2,linear,2.0,100,0.7945,0.11404036197219648,684.9866107692043,0.846
7,zz,9,1,full,0.25,1,0.829,0.23801769458305594,6.119336665151799,0.846
7,zz,9,1,full,0.25,10,0.8395,0.23801769458305594,6.119336665151799,0.846
7,zz,9,1,full,0.25,100,0.835,0.23801769458305594,6.119336665151799,0.846
7,zz,9,1,full,0.5,1,0.835,0.2564007998223927,36.2742201657095,0.846
7,zz,9,1,full,0.5,10,0.8245,0.2564007998223927,36.2742201657095,0.846
7,zz,9,1,full,0.5,100,0.796,0.2564007998223927,36.2742201657095,0.846
7,zz,9,1,full,1.0,1,0.8335,0.2137185832998711,264.4033570296105,0.846
7,zz,9,1,full,1.0,10,0.801,0.2137185832998711,264.4033570296105,0.846
7,zz,9,1,full,1.0,100,0.797,0.2137185832998711,264.4033570296105,0.846
7,zz,9,1,full,2.0,1,0.8185,0.12179305299857754,735.1998970842238,0.846
7,zz,9,1,full,2.0,10,0.8065,0.12179305299857754,735.1998970842238,0.846
7,zz,9,1,full,2.0,100,0.8065,0.12179305299857754,735.1998970842238,0.846
7,zz,9,2,full,0.25,1,0.84,0.17459232749276804,13.515981591627785,0.846
7,zz,9,2,full,0.25,10,0.844,0.17459232749276804,13.515981591627785,0.846
7,zz,9,2,full,0.25,100,0.8235,0.17459232749276804,13.515981591627785,0.846
7,zz,9,2,full,0.5,1,0.8345,0.15076588120520026,104.38856093322836,0.846
7,zz,9,2,full,0.5,10,0.8145,0.15076588120520026,104.38856093322836,0.846
7,zz,9,2,full,0.5,100,0.79,0.15076588120520026,104.38856093322836,0.846
7,zz,9,2,full,1.0,1,0.809,0.07839683467252719,674.8223102277492,0.846
7,zz,9,2,full,1.0,10,0.7935,0.07839683467252719,674.8223102277492,0.846
7,zz,9,2,full,1.0,100,0.7935,0.07839683467252719,674.8223102277492,0.846
7,zz,9,2,full,2.0,1,0.698,0.039295286304055245,951.3908932483948,0.846
7,zz,9,2,full,2.0,10,0.691,0.039295286304055245,951.3908932483948,0.846
7,zz,9,2,full,2.0,100,0.691,0.039295286304055245,951.3908932483948,0.846
7,z,9,1,linear,0.25,1,0.819,0.15437204823075115,1.1981330388852909,0.846
7,z,9,1,linear,0.25,10,0.8165,0.15437204823075115,1.1981330388852909,0.846
7,z,9,1,linear,0.25,100,0.8215,0.15437204823075115,1.1981330388852909,0.846
7,z,9,1,linear,0.5,1,0.82,0.17144112507348055,1.7614568977830514,0.846
7,z,9,1,linear,0.5,10,0.8235,0.17144112507348055,1.7614568977830514,0.846
7,z,9,1,linear,0.5,100,0.834,0.17144112507348055,1.7614568977830514,0.846
7,z,9,1,linear,1.0,1,0.825,0.216383543452025,4.822804927628177,0.846
